TweetID,NoRetweets 
793556,325
793557,316
793558,325
793559,325
793560,325
793561,325
793562,428
793563,316
793564,325
793565,316
793566,325
793567,325
793568,428
793569,325
793570,325
793571,325
793572,325
793573,325
793574,325
793575,316
793576,325
793577,325
793578,325
793579,428
793580,325
793581,325
793582,325
793583,325
793584,325
793585,316
793586,325
793587,325
793588,325
793589,325
793590,325
793591,325
793592,325
793593,325
793594,325
793595,325
793596,325
793597,325
793598,325
793599,325
793600,428
793601,325
793602,325
793603,325
793604,428
793605,325
793606,325
793607,325
793608,325
793609,325
793610,325
793611,325
793612,325
793613,325
793614,325
793615,325
793616,325
793617,325
793618,428
793619,325
793620,325
793621,325
793622,325
793623,325
793624,325
793625,325
793626,325
793627,325
793628,428
793629,325
793630,325
793631,316
793632,325
793633,325
793634,316
793635,325
793636,325
793637,428
793638,325
793639,325
793640,325
793641,325
793642,325
793643,428
793644,325
793645,325
793646,325
793647,325
793648,325
793649,325
793650,325
793651,325
793652,428
793653,428
793654,428
793655,325
793656,325
793657,325
793658,325
793659,428
793660,325
793661,325
793662,325
793663,325
793664,325
793665,325
793666,325
793667,325
793668,325
793669,325
793670,325
793671,325
793672,325
793673,316
793674,325
793675,325
793676,325
793677,325
793678,325
793679,325
793680,325
793681,325
793682,325
793683,325
793684,325
793685,325
793686,428
793687,325
793688,325
793689,325
793690,325
793691,325
793692,325
793693,325
793694,325
793695,325
793696,325
793697,428
793698,325
793699,325
793700,325
793701,325
793702,325
793703,325
793704,325
793705,325
793706,428
793707,325
793708,325
793709,325
793710,325
793711,325
793712,325
793713,316
793714,325
793715,428
793716,325
793717,325
793718,325
793719,325
793720,325
793721,428
793722,325
793723,325
793724,325
793725,325
793726,325
793727,325
793728,325
793729,325
793730,325
793731,428
793732,325
793733,325
793734,428
793735,325
793736,325
793737,325
793738,428
793739,325
793740,325
793741,316
793742,325
793743,325
793744,325
793745,325
793746,325
793747,428
793748,325
793749,325
793750,325
793751,325
793752,325
793753,325
793754,325
793755,325
793756,325
793757,325
793758,325
793759,325
793760,316
793761,316
793762,325
793763,325
793764,325
793765,325
793766,325
793767,325
793768,325
793769,325
793770,316
793771,325
793772,325
793773,325
793774,325
793775,325
793776,325
793777,325
793778,325
793779,428
793780,325
793781,428
793782,325
793783,325
793784,325
793785,325
793786,325
793787,325
793788,325
793789,428
793790,325
793791,428
793792,325
793793,325
793794,316
793795,325
793796,325
793797,316
793798,325
793799,325
793800,325
793801,325
793802,325
793803,325
793804,428
793805,325
793806,325
793807,325
793808,428
793809,428
793810,325
793811,316
793812,325
793813,325
793814,316
793815,325
793816,325
793817,325
793818,325
793819,428
793820,325
793821,325
793822,325
793823,325
793824,428
793825,325
793826,428
793827,428
793828,316
793829,325
793830,325
793831,325
793832,325
793833,325
793834,316
793835,325
793836,428
793837,325
793838,325
793839,325
793840,325
793841,325
793842,428
793843,325
793844,325
793845,428
793846,325
793847,325
793848,325
793849,325
793850,325
793851,325
793852,325
793853,325
793854,325
793855,325
793856,325
793857,325
793858,325
793859,325
793860,325
793861,428
793862,316
793863,325
793864,325
793865,325
793866,325
793867,325
793868,428
793869,325
793870,428
793871,428
793872,428
793873,325
793874,325
793875,325
793876,325
793877,325
793878,325
793879,325
793880,325
793881,325
793882,325
793883,325
793884,325
793885,325
793886,325
793887,325
793888,325
793889,325
793890,325
793891,325
793892,428
793893,325
793894,325
793895,428
793896,325
793897,325
793898,325
793899,428
793900,428
793901,428
793902,316
793903,325
793904,325
793905,325
793906,325
793907,325
793908,325
793909,325
793910,428
793911,428
793912,325
793913,325
793914,325
793915,325
793916,428
793917,325
793918,325
793919,325
793920,325
793921,325
793922,316
793923,325
793924,325
793925,325
793926,316
793927,325
793928,325
793929,325
793930,325
793931,325
793932,325
793933,325
793934,325
793935,316
793936,325
793937,325
793938,325
793939,325
793940,325
793941,325
793942,325
793943,325
793944,325
793945,325
793946,428
793947,325
793948,325
793949,428
793950,325
793951,325
793952,325
793953,325
793954,428
793955,325
793956,325
793957,325
793958,325
793959,325
793960,325
793961,325
793962,325
793963,325
793964,325
793965,325
793966,325
793967,325
793968,428
793969,325
793970,316
793971,325
793972,325
793973,325
793974,428
793975,325
793976,325
793977,325
793978,325
793979,325
793980,325
793981,325
793982,325
793983,325
793984,325
793985,316
793986,325
793987,325
793988,325
793989,325
793990,325
793991,325
793992,428
793993,325
793994,325
793995,428
793996,325
793997,325
793998,428
793999,325
794000,325
794001,428
794002,428
794003,428
794004,325
794005,325
794006,325
794007,325
794008,428
794009,428
794010,325
794011,428
794012,325
794013,325
794014,325
794015,325
794016,325
794017,428
794018,316
794019,316
794020,428
794021,325
794022,325
794023,325
794024,325
794025,325
794026,325
794027,325
794028,325
794029,325
794030,428
794031,325
794032,325
794033,325
794034,325
794035,325
794036,325
794037,325
794038,325
794039,325
794040,325
794041,325
794042,428
794043,325
794044,325
794045,325
794046,325
794047,428
794048,325
794049,325
794050,325
794051,325
794052,325
794053,428
794054,325
794055,428
794056,428
794057,325
794058,428
794059,325
794060,325
794061,428
794062,325
794063,325
794064,325
794065,325
794066,325
794067,325
794068,325
794069,325
794070,325
794071,325
794072,325
794073,325
794074,325
794075,325
794076,325
794077,325
794078,428
794079,428
794080,325
794081,325
794082,325
794083,325
794084,325
794085,428
794086,325
794087,325
794088,325
794089,325
794090,316
794091,428
794092,428
794093,325
794094,325
794095,325
794096,325
794097,325
794098,428
794099,325
794100,325
794101,325
794102,428
794103,325
794104,325
794105,325
794106,428
794107,325
794108,325
794109,390
794110,325
794111,325
794112,325
794113,325
794114,325
794115,316
794116,316
794117,325
794118,325
794119,325
794120,325
794121,325
794122,325
794123,325
794124,325
794125,325
794126,325
794127,428
794128,552
794129,325
794130,316
794131,325
794132,325
794133,325
794134,325
794135,325
794136,325
794137,325
794138,325
794139,325
794140,428
794141,325
794142,325
794143,325
794144,428
794145,325
794146,428
794147,325
794148,325
794149,325
794150,325
794151,325
794152,325
794153,428
794154,325
794155,325
794156,325
794157,325
794158,325
794159,325
794160,325
794161,325
794162,428
794163,325
794164,325
794165,325
794166,325
794167,325
794168,325
794169,428
794170,325
794171,325
794172,325
794173,428
794174,325
794175,428
794176,325
794177,325
794178,428
794179,325
794180,325
794181,316
794182,325
794183,325
794184,325
794185,325
794186,428
794187,316
794188,325
794189,325
794190,316
794191,325
794192,325
794193,428
794194,325
794195,325
794196,325
794197,325
794198,325
794199,428
794200,325
794201,325
794202,325
794203,325
794204,325
794205,325
794206,325
794207,325
794208,325
794209,325
794210,316
794211,325
794212,325
794213,325
794214,316
794215,325
794216,325
794217,325
794218,428
794219,325
794220,325
794221,428
794222,325
794223,325
794224,325
794225,325
794226,325
794227,325
794228,325
794229,325
794230,325
794231,325
794232,325
794233,428
794234,325
794235,325
794236,428
794237,325
794238,428
794239,325
794240,428
794241,325
794242,325
794243,325
794244,325
794245,325
794246,325
794247,428
794248,325
794249,325
794250,428
794251,325
794252,325
794253,428
794254,325
794255,325
794256,325
794257,325
794258,325
794259,428
794260,325
794261,325
794262,325
794263,325
794264,325
794265,428
794266,325
794267,325
794268,325
794269,325
794270,325
794271,325
794272,325
794273,325
794274,428
794275,325
794276,325
794277,325
794278,325
794279,325
794280,325
794281,325
794282,325
794283,316
794284,325
794285,325
794286,325
794287,428
794288,325
794289,325
794290,325
794291,325
794292,428
794293,325
794294,325
794295,325
794296,428
794297,325
794298,325
794299,325
794300,428
794301,325
794302,428
794303,428
794304,325
794305,325
794306,428
794307,325
794308,325
794309,325
794310,428
794311,325
794312,428
794313,325
794314,428
794315,325
794316,325
794317,325
794318,325
794319,325
794320,325
794321,325
794322,325
794323,325
794324,325
794325,325
794326,316
794327,325
794328,325
794329,325
794330,325
794331,325
794332,325
794333,325
794334,325
794335,325
794336,325
794337,325
794338,325
794339,325
794340,325
794341,325
794342,325
794343,325
794344,325
794345,325
794346,428
794347,325
794348,325
794349,325
794350,325
794351,325
794352,325
794353,325
794354,428
794355,428
794356,325
794357,325
794358,325
794359,325
794360,325
794361,325
794362,325
794363,325
794364,316
794365,325
794366,325
794367,325
794368,325
794369,325
794370,325
794371,325
794372,325
794373,325
794374,325
794375,428
794376,325
794377,325
794378,325
794379,316
794380,325
794381,325
794382,325
794383,325
794384,325
794385,325
794386,325
794387,552
794388,325
794389,325
794390,325
794391,428
794392,428
794393,428
794394,325
794395,325
794396,325
794397,553
794398,428
794399,325
794400,325
794401,325
794402,390
794403,325
794404,316
794405,428
794406,325
794407,325
794408,325
794409,325
794410,325
794411,325
794412,325
794413,325
794414,428
794415,325
794416,325
794417,428
794418,325
794419,325
794420,325
794421,325
794422,325
794423,325
794424,325
794425,325
794426,325
794427,325
794428,325
794429,325
794430,1347
794431,325
794432,325
794433,325
794434,325
794435,325
794436,325
794437,325
794438,325
794439,325
794440,325
794441,325
794442,325
794443,428
794444,325
794445,325
794446,428
794447,428
794448,325
794449,325
794450,325
794451,325
794452,325
794453,325
794454,325
794455,325
794456,325
794457,325
794458,325
794459,325
794460,325
794461,325
794462,428
794463,325
794464,316
794465,325
794466,325
794467,325
794468,325
794469,428
794470,325
794471,325
794472,325
794473,325
794474,428
794475,325
794476,325
794477,325
794478,325
794479,325
794480,428
794481,325
794482,428
794483,325
794484,325
794485,325
794486,428
794487,325
794488,325
794489,325
794490,428
794491,325
794492,325
794493,325
794494,325
794495,325
794496,325
794497,428
794498,325
794499,325
794500,325
794501,325
794502,325
794503,325
794504,325
794505,428
794506,325
794507,325
794508,325
794509,325
794510,325
794511,316
794512,325
794513,325
794514,325
794515,428
794516,325
794517,325
794518,325
794519,325
794520,325
794521,325
794522,428
794523,325
794524,325
794525,316
794526,325
794527,325
794528,325
794529,325
794530,325
794531,325
794532,325
794533,325
794534,325
794535,325
794536,325
794537,325
794538,325
794539,325
794540,325
794541,325
794542,316
794543,325
794544,325
794545,325
794546,325
794547,325
794548,325
794549,325
794550,325
794551,325
794552,428
794553,325
794554,325
794555,325
794556,325
794557,325
794558,325
794559,428
794560,428
794561,325
794562,325
794563,325
794564,325
794565,325
794566,428
794567,325
794568,325
794569,325
794570,325
794571,325
794572,325
794573,325
794574,325
794575,325
794576,325
794577,316
794578,325
794579,325
794580,325
794581,325
794582,316
794583,325
794584,316
794585,428
794586,325
794587,325
794588,325
794589,325
794590,428
794591,325
794592,325
794593,325
794594,325
794595,325
794596,325
794597,325
794598,428
794599,325
794600,325
794601,428
794602,325
794603,325
794604,325
794605,325
794606,325
794607,325
794608,325
794609,428
794610,325
794611,325
794612,325
794613,325
794614,325
794615,325
794616,428
794617,428
794618,325
794619,325
794620,325
794621,325
794622,325
794623,325
794624,428
794625,325
794626,325
794627,325
794628,325
794629,325
794630,325
794631,325
794632,325
794633,428
794634,325
794635,325
794636,325
794637,325
794638,325
794639,325
794640,325
794641,428
794642,325
794643,428
794644,428
794645,325
794646,325
794647,325
794648,316
794649,325
794650,325
794651,325
794652,325
794653,325
794654,325
794655,325
794656,325
794657,325
794658,316
794659,325
794660,325
794661,325
794662,325
794663,325
794664,428
794665,325
794666,325
794667,325
794668,428
794669,325
794670,428
794671,325
794672,325
794673,325
794674,325
794675,325
794676,325
794677,428
794678,325
794679,325
794680,325
794681,325
794682,428
794683,325
794684,325
794685,325
794686,325
794687,428
794688,325
794689,325
794690,325
794691,325
794692,325
794693,325
794694,428
794695,325
794696,325
794697,325
794698,325
794699,325
794700,325
794701,325
794702,325
794703,325
794704,428
794705,428
794706,316
794707,325
794708,325
794709,325
794710,325
794711,325
794712,325
794713,325
794714,325
794715,325
794716,325
794717,325
794718,325
794719,325
794720,325
794721,325
794722,325
794723,325
794724,428
794725,428
794726,325
794727,325
794728,325
794729,428
794730,325
794731,316
794732,325
794733,316
794734,325
794735,325
794736,325
794737,325
794738,325
794739,325
794740,428
794741,325
794742,325
794743,428
794744,325
794745,316
794746,325
794747,325
794748,428
794749,325
794750,325
794751,325
794752,325
794753,325
794754,325
794755,325
794756,325
794757,325
794758,325
794759,428
794760,325
794761,325
794762,325
794763,325
794764,552
794765,325
794766,325
794767,325
794768,325
794769,390
794770,325
794771,325
794772,325
794773,325
794774,325
794775,325
794776,325
794777,325
794778,325
794779,325
794780,325
794781,428
794782,325
794783,428
794784,325
794785,428
794786,325
794787,325
794788,325
794789,428
794790,325
794791,325
794792,325
794793,325
794794,428
794795,325
794796,325
794797,325
794798,325
794799,325
794800,325
794801,325
794802,325
794803,325
794804,325
794805,325
794806,428
794807,325
794808,428
794809,325
794810,428
794811,325
794812,428
794813,325
794814,325
794815,325
794816,325
794817,325
794818,325
794819,325
794820,325
794821,325
794822,325
794823,428
794824,325
794825,325
794826,325
794827,325
794828,325
794829,325
794830,325
794831,316
794832,325
794833,428
794834,325
794835,325
794836,325
794837,325
794838,428
794839,325
794840,325
794841,325
794842,325
794843,325
794844,325
794845,325
794846,325
794847,428
794848,325
794849,325
794850,325
794851,325
794852,325
794853,325
794854,325
794855,325
794856,325
794857,325
794858,325
794859,325
794860,325
794861,325
794862,325
794863,325
794864,325
794865,316
794866,325
794867,325
794868,325
794869,325
794870,325
794871,325
794872,325
794873,325
794874,325
794875,325
794876,325
794877,325
794878,325
794879,325
794880,325
794881,325
794882,325
794883,325
794884,428
794885,325
794886,325
794887,325
794888,325
794889,325
794890,325
794891,325
794892,325
794893,316
794894,325
794895,325
794896,325
794897,325
794898,325
794899,325
794900,325
794901,325
794902,325
794903,325
794904,325
794905,316
794906,325
794907,428
794908,428
794909,325
794910,325
794911,325
794912,325
794913,325
794914,325
794915,325
794916,325
794917,325
794918,325
794919,325
794920,428
794921,390
794922,325
794923,325
794924,325
794925,428
794926,325
794927,325
794928,325
794929,428
794930,325
794931,325
794932,325
794933,325
794934,325
794935,325
794936,428
794937,325
794938,325
794939,325
794940,325
794941,325
794942,325
794943,325
794944,325
794945,325
794946,325
794947,325
794948,325
794949,325
794950,316
794951,325
794952,428
794953,428
794954,325
794955,325
794956,325
794957,325
794958,325
794959,325
794960,428
794961,325
794962,325
794963,325
794964,325
794965,325
794966,325
794967,325
794968,325
794969,325
794970,325
794971,325
794972,428
794973,325
794974,325
794975,325
794976,325
794977,325
794978,325
794979,316
794980,428
794981,325
794982,325
794983,325
794984,325
794985,325
794986,428
794987,325
794988,325
794989,325
794990,325
794991,325
794992,325
794993,325
794994,325
794995,325
794996,325
794997,325
794998,325
794999,316
795000,325
795001,325
795002,325
795003,325
795004,325
795005,325
795006,428
795007,325
795008,325
795009,325
795010,325
795011,325
795012,325
795013,325
795014,325
795015,428
795016,325
795017,428
795018,325
795019,428
795020,325
795021,428
795022,325
795023,325
795024,325
795025,325
795026,325
795027,325
795028,428
795029,325
795030,325
795031,325
795032,325
795033,325
795034,325
795035,428
795036,325
795037,325
795038,325
795039,428
795040,325
795041,325
795042,325
795043,325
795044,325
795045,428
795046,325
795047,325
795048,325
795049,325
795050,325
795051,325
795052,325
795053,325
795054,428
795055,325
795056,428
795057,325
795058,325
795059,325
795060,428
795061,325
795062,428
795063,325
795064,325
795065,325
795066,325
795067,325
795068,428
795069,325
795070,325
795071,325
795072,325
795073,325
795074,325
795075,428
795076,325
795077,325
795078,325
795079,428
795080,325
795081,325
795082,325
795083,325
795084,325
795085,325
795086,325
795087,325
795088,325
795089,325
795090,325
795091,325
795092,325
795093,325
795094,325
795095,325
795096,325
795097,325
795098,325
795099,325
795100,325
795101,325
795102,325
795103,428
795104,325
795105,325
795106,325
795107,325
795108,325
795109,325
795110,325
795111,325
795112,325
795113,325
795114,428
795115,325
795116,325
795117,325
795118,325
795119,325
795120,325
795121,325
795122,325
795123,325
795124,428
795125,325
795126,553
795127,428
795128,325
795129,325
795130,325
795131,325
795132,325
795133,325
795134,325
795135,325
795136,316
795137,325
795138,325
795139,325
795140,325
795141,325
795142,428
795143,428
795144,325
795145,325
795146,428
795147,325
795148,325
795149,325
795150,325
795151,325
795152,428
795153,428
795154,316
795155,325
795156,428
795157,553
795158,325
795159,325
795160,325
795161,325
795162,325
795163,325
795164,325
795165,325
795166,325
795167,325
795168,325
795169,325
795170,316
795171,325
795172,553
795173,428
795174,325
795175,325
795176,325
795177,325
795178,325
795179,325
795180,325
795181,325
795182,325
795183,325
795184,325
795185,325
795186,428
795187,325
795188,325
795189,325
795190,325
795191,325
795192,316
795193,325
795194,325
795195,325
795196,325
795197,325
795198,325
795199,325
795200,428
795201,325
795202,325
795203,325
795204,325
795205,325
795206,428
795207,325
795208,325
795209,428
795210,325
795211,325
795212,325
795213,325
795214,325
795215,325
795216,325
795217,428
795218,325
795219,316
795220,325
795221,325
795222,325
795223,325
795224,325
795225,428
795226,325
795227,325
795228,428
795229,428
795230,325
795231,325
795232,428
795233,325
795234,428
795235,325
795236,325
795237,325
795238,325
795239,325
795240,325
795241,325
795242,325
795243,325
795244,325
795245,428
795246,325
795247,428
795248,325
795249,428
795250,325
795251,325
795252,316
795253,325
795254,325
795255,316
795256,428
795257,325
795258,325
795259,325
795260,428
795261,325
795262,325
795263,325
795264,325
795265,325
795266,325
795267,325
795268,325
795269,325
795270,325
795271,325
795272,316
795273,325
795274,325
795275,325
795276,325
795277,325
795278,325
795279,325
795280,325
795281,325
795282,325
795283,325
795284,325
795285,325
795286,428
795287,325
795288,428
795289,428
795290,325
795291,325
795292,428
795293,325
795294,325
795295,325
795296,325
795297,325
795298,325
795299,325
795300,325
795301,1347
795302,325
795303,325
795304,325
795305,325
795306,325
795307,325
795308,325
795309,325
795310,325
795311,428
795312,325
795313,325
795314,325
795315,325
795316,325
795317,325
795318,325
795319,325
795320,325
795321,428
795322,428
795323,325
795324,325
795325,428
795326,325
795327,428
795328,325
795329,325
795330,325
795331,325
795332,325
795333,325
795334,325
795335,325
795336,325
795337,428
795338,325
795339,325
795340,325
795341,325
795342,428
795343,325
795344,325
795345,325
795346,428
795347,325
795348,325
795349,325
795350,316
795351,325
795352,325
795353,325
795354,325
795355,325
795356,325
795357,325
795358,428
795359,325
795360,325
795361,325
795362,325
795363,325
795364,325
795365,325
795366,325
795367,325
795368,325
795369,428
795370,325
795371,316
795372,325
795373,428
795374,325
795375,325
795376,325
795377,325
795378,316
795379,325
795380,325
795381,428
795382,325
795383,428
795384,325
795385,316
795386,325
795387,325
795388,316
795389,325
795390,325
795391,325
795392,325
795393,325
795394,325
795395,325
795396,325
795397,325
795398,325
795399,325
795400,325
795401,428
795402,325
795403,428
795404,428
795405,325
795406,325
795407,325
795408,325
795409,325
795410,325
795411,325
795412,325
795413,325
795414,325
795415,325
795416,325
795417,325
795418,325
795419,325
795420,325
795421,325
795422,325
795423,325
795424,325
795425,325
795426,325
795427,325
795428,325
795429,325
795430,325
795431,325
795432,325
795433,325
795434,325
795435,325
795436,325
795437,325
795438,428
795439,316
795440,325
795441,325
795442,325
795443,428
795444,325
795445,428
795446,325
795447,325
795448,325
795449,325
795450,325
795451,325
795452,428
795453,325
795454,428
795455,428
795456,325
795457,325
795458,325
795459,325
795460,428
795461,325
795462,428
795463,428
795464,325
795465,325
795466,325
795467,325
795468,325
795469,325
795470,325
795471,325
795472,325
795473,325
795474,325
795475,325
795476,428
795477,325
795478,325
795479,325
795480,428
795481,325
795482,325
795483,325
795484,325
795485,325
795486,325
795487,325
795488,428
795489,325
795490,325
795491,428
795492,428
795493,325
795494,325
795495,325
795496,428
795497,325
795498,325
795499,428
795500,325
795501,325
795502,325
795503,325
795504,325
795505,428
795506,325
795507,325
795508,325
795509,428
795510,325
795511,325
795512,325
795513,325
795514,428
795515,325
795516,325
795517,325
795518,325
795519,325
795520,325
795521,325
795522,428
795523,325
795524,325
795525,325
795526,325
795527,325
795528,325
795529,325
795530,552
795531,316
795532,390
795533,325
795534,325
795535,325
795536,325
795537,325
795538,325
795539,316
795540,325
795541,428
795542,325
795543,325
795544,325
795545,325
795546,325
795547,428
795548,325
795549,325
795550,428
795551,325
795552,428
795553,325
795554,428
795555,325
795556,428
795557,428
795558,428
795559,325
795560,325
795561,325
795562,316
795563,428
795564,325
795565,325
795566,325
795567,325
795568,325
795569,325
795570,325
795571,325
795572,325
795573,325
795574,325
795575,325
795576,325
795577,325
795578,325
795579,325
795580,325
795581,428
795582,325
795583,325
795584,325
795585,325
795586,325
795587,325
795588,325
795589,428
795590,325
795591,428
795592,325
795593,325
795594,325
795595,325
795596,428
795597,325
795598,325
795599,316
795600,428
795601,325
795602,325
795603,325
795604,325
795605,428
795606,316
795607,428
795608,325
795609,325
795610,325
795611,325
795612,428
795613,325
795614,428
795615,325
795616,325
795617,325
795618,325
795619,316
795620,325
795621,428
795622,325
795623,325
795624,316
795625,325
795626,428
795627,325
795628,325
795629,325
795630,325
795631,325
795632,325
795633,325
795634,325
795635,325
795636,325
795637,325
795638,325
795639,325
795640,325
795641,325
795642,428
795643,325
795644,325
795645,325
795646,325
795647,325
795648,325
795649,325
795650,325
795651,325
795652,325
795653,428
795654,325
795655,325
795656,325
795657,325
795658,325
795659,325
795660,428
795661,325
795662,325
795663,325
795664,428
795665,325
795666,325
795667,325
795668,325
795669,325
795670,325
795671,325
795672,325
795673,325
795674,325
795675,428
795676,325
795677,428
795678,325
795679,325
795680,325
795681,325
795682,325
795683,325
795684,325
795685,325
795686,325
795687,325
795688,316
795689,325
795690,325
795691,428
795692,325
795693,325
795694,325
795695,316
795696,325
795697,325
795698,325
795699,325
795700,325
795701,325
795702,325
795703,325
795704,325
795705,325
795706,325
795707,428
795708,325
795709,325
795710,325
795711,325
795712,428
795713,325
795714,316
795715,325
795716,325
795717,316
795718,325
795719,325
795720,325
795721,325
795722,325
795723,553
795724,325
795725,325
795726,428
795727,325
795728,325
795729,325
795730,552
795731,325
795732,325
795733,325
795734,325
795735,325
795736,325
795737,325
795738,428
795739,325
795740,325
795741,325
795742,325
795743,428
795744,325
795745,325
795746,428
795747,325
795748,325
795749,325
795750,316
795751,428
795752,325
795753,428
795754,325
795755,325
795756,325
795757,325
795758,428
795759,325
795760,325
795761,325
795762,325
795763,428
795764,325
795765,325
795766,325
795767,428
795768,325
795769,325
795770,325
795771,325
795772,325
795773,325
795774,316
795775,325
795776,325
795777,325
795778,325
795779,325
795780,325
795781,325
795782,325
795783,428
795784,325
795785,325
795786,428
795787,325
795788,325
795789,428
795790,428
795791,325
795792,428
795793,325
795794,325
795795,325
795796,382
795797,325
795798,325
795799,428
795800,325
795801,325
795802,428
795803,325
795804,428
795805,325
795806,325
795807,325
795808,325
795809,325
795810,325
795811,325
795812,325
795813,325
795814,428
795815,325
795816,325
795817,325
795818,325
795819,325
795820,325
795821,325
795822,316
795823,428
795824,325
795825,325
795826,325
795827,428
795828,325
795829,325
795830,428
795831,325
795832,316
795833,325
795834,428
795835,325
795836,316
795837,553
795838,428
795839,325
795840,325
795841,428
795842,325
795843,325
795844,325
795845,325
795846,325
795847,325
795848,325
795849,325
795850,325
795851,325
795852,325
795853,325
795854,325
795855,325
795856,316
795857,325
795858,316
795859,428
795860,325
795861,325
795862,325
795863,325
795864,325
795865,325
795866,325
795867,325
795868,325
795869,325
795870,325
795871,325
795872,325
795873,428
795874,325
795875,325
795876,325
795877,428
795878,316
795879,325
795880,325
795881,325
795882,325
795883,325
795884,325
795885,325
795886,325
795887,325
795888,325
795889,325
795890,325
795891,325
795892,325
795893,325
795894,325
795895,325
795896,325
795897,325
795898,325
795899,325
795900,325
795901,325
795902,325
795903,325
795904,325
795905,325
795906,325
795907,325
795908,325
795909,325
795910,325
795911,325
795912,325
795913,325
795914,325
795915,325
795916,325
795917,325
795918,325
795919,325
795920,325
795921,325
795922,325
795923,325
795924,325
795925,325
795926,325
795927,325
795928,325
795929,325
795930,325
795931,325
795932,325
795933,325
795934,325
795935,428
795936,325
795937,325
795938,325
795939,325
795940,325
795941,325
795942,428
795943,325
795944,325
795945,325
795946,325
795947,325
795948,428
795949,428
795950,325
795951,325
795952,325
795953,325
795954,325
795955,325
795956,325
795957,428
795958,428
795959,325
795960,325
795961,325
795962,325
795963,325
795964,325
795965,325
795966,325
795967,428
795968,325
795969,325
795970,325
795971,325
795972,325
795973,325
795974,325
795975,325
795976,325
795977,325
795978,325
795979,428
795980,325
795981,325
795982,428
795983,325
795984,325
795985,325
795986,325
795987,325
795988,325
795989,325
795990,325
795991,316
795992,325
795993,325
795994,325
795995,325
795996,325
795997,325
795998,325
795999,325
796000,325
796001,325
796002,325
796003,325
796004,428
796005,428
796006,428
796007,325
796008,428
796009,325
796010,325
796011,428
796012,325
796013,325
796014,325
796015,325
796016,325
796017,428
796018,325
796019,325
796020,325
796021,325
796022,325
796023,325
796024,325
796025,428
796026,316
796027,325
796028,428
796029,325
796030,325
796031,325
796032,325
796033,325
796034,325
796035,428
796036,428
796037,316
796038,325
796039,325
796040,325
796041,325
796042,325
796043,325
796044,325
796045,428
796046,325
796047,325
796048,325
796049,325
796050,325
796051,428
796052,428
796053,428
796054,325
796055,428
796056,325
796057,325
796058,325
796059,316
796060,325
796061,325
796062,325
796063,325
796064,325
796065,325
796066,325
796067,325
796068,325
796069,325
796070,325
796071,325
796072,325
796073,325
796074,325
796075,316
796076,316
796077,428
796078,325
796079,428
796080,428
796081,325
796082,325
796083,428
796084,325
796085,325
796086,325
796087,325
796088,325
796089,325
796090,325
796091,325
796092,316
796093,547
796094,325
796095,325
796096,325
796097,325
796098,325
796099,428
796100,325
796101,325
796102,325
796103,325
796104,325
796105,325
796106,325
796107,325
796108,325
796109,325
796110,325
796111,316
796112,325
796113,325
796114,325
796115,325
796116,325
796117,325
796118,325
796119,325
796120,325
796121,316
796122,325
796123,325
796124,325
796125,316
796126,428
796127,325
796128,325
796129,325
796130,325
796131,325
796132,428
796133,325
796134,428
796135,325
796136,325
796137,325
796138,325
796139,325
796140,325
796141,325
796142,325
796143,325
796144,325
796145,428
796146,316
796147,552
796148,428
796149,325
796150,325
796151,325
796152,325
796153,325
796154,325
796155,428
796156,325
796157,325
796158,428
796159,325
796160,325
796161,428
796162,325
796163,428
796164,325
796165,325
796166,428
796167,325
796168,325
796169,428
796170,325
796171,325
796172,428
796173,325
796174,325
796175,325
796176,325
796177,325
796178,325
796179,325
796180,325
796181,325
796182,325
796183,428
796184,325
796185,325
796186,325
796187,325
796188,428
796189,325
796190,316
796191,325
796192,325
796193,325
796194,325
796195,428
796196,325
796197,325
796198,325
796199,325
796200,325
796201,325
796202,316
796203,325
796204,325
796205,428
796206,428
796207,325
796208,316
796209,325
796210,325
796211,316
796212,325
796213,325
796214,325
796215,390
796216,325
796217,325
796218,428
796219,428
796220,325
796221,325
796222,325
796223,325
796224,428
796225,325
796226,428
796227,325
796228,325
796229,325
796230,316
796231,325
796232,325
796233,428
796234,325
796235,325
796236,325
796237,325
796238,325
796239,325
796240,316
796241,325
796242,325
796243,325
796244,325
796245,325
796246,325
796247,325
796248,325
796249,325
796250,325
796251,325
796252,428
796253,428
796254,325
796255,325
796256,325
796257,428
796258,428
796259,428
796260,325
796261,325
796262,325
796263,325
796264,325
796265,325
796266,325
796267,325
796268,325
796269,325
796270,325
796271,325
796272,428
796273,325
796274,325
796275,325
796276,428
796277,325
796278,325
796279,325
796280,325
796281,325
796282,325
796283,325
796284,325
796285,325
796286,325
796287,325
796288,325
796289,325
796290,325
796291,325
796292,325
796293,325
796294,325
796295,325
796296,325
796297,325
796298,325
796299,428
796300,325
796301,428
796302,325
796303,325
796304,325
796305,325
796306,325
796307,316
796308,325
796309,325
796310,325
796311,325
796312,325
796313,428
796314,325
796315,325
796316,325
796317,325
796318,325
796319,325
796320,325
796321,325
796322,428
796323,316
796324,428
796325,325
796326,325
796327,325
796328,428
796329,316
796330,325
796331,325
796332,316
796333,325
796334,428
796335,428
796336,325
796337,325
796338,325
796339,325
796340,428
796341,325
796342,325
796343,325
796344,325
796345,325
796346,325
796347,325
796348,325
796349,325
796350,325
796351,428
796352,325
